,Segment,Cluster,Total_Flights,Redemption_Rate
14670,Engaged_Redeemers,0,265.3,0.4046591889559965
14671,Occasional_Flyers,2,29.0,0.0
14672,Occasional_Flyers,2,64.0,0.0
14673,Engaged_Redeemers,0,184.1,0.3916905500673071
14674,Frequent_Non_Redeemers,1,140.3,0.136522968296998
14675,Engaged_Redeemers,0,287.6,0.6225743104985646
14676,Frequent_Non_Redeemers,1,201.7,0.30844396598602075
14677,Frequent_Non_Redeemers,1,253.5,0.04541028181961129
14679,Engaged_Redeemers,0,122.9,0.5530655151012094
14681,Frequent_Non_Redeemers,1,174.2,0.0
14683,Engaged_Redeemers,0,71.0,0.6166071465044408
14685,Frequent_Non_Redeemers,1,231.1,0.26992202408920396
14686,Frequent_Non_Redeemers,1,110.6,0.13767787519246988
14687,Frequent_Non_Redeemers,1,138.0,0.0
14688,Frequent_Non_Redeemers,1,178.5,0.26960443053624916
14689,Engaged_Redeemers,0,320.2,0.6155178175681977
14690,Engaged_Redeemers,0,180.1,0.5972322036181853
14691,Engaged_Redeemers,0,226.8,0.7042070759214438
14692,Frequent_Non_Redeemers,1,205.4,0.3196596376647965
14693,Engaged_Redeemers,0,178.2,0.9442057749779179
14694,Frequent_Non_Redeemers,1,285.1,0.06367110084254163
14695,Engaged_Redeemers,0,225.0,0.473608323888548
14696,Frequent_Non_Redeemers,1,226.7,0.31535967800687137
14697,Frequent_Non_Redeemers,1,199.6,0.27529017901752273
14698,Frequent_Non_Redeemers,1,237.3,0.0
14699,Engaged_Redeemers,0,174.6,0.42007424209854244
14700,Frequent_Non_Redeemers,1,136.0,0.0
14701,Engaged_Redeemers,0,62.0,0.9602177554438861
14702,Engaged_Redeemers,0,196.2,0.3585536397739563
14703,Frequent_Non_Redeemers,1,104.1,0.21233623753737185
14704,Frequent_Non_Redeemers,1,150.4,0.2754640112997919
14705,Occasional_Flyers,2,69.0,0.0
14706,Occasional_Flyers,2,35.0,0.4664891256102974
14707,Engaged_Redeemers,0,198.8,0.4960286858044673
14708,Frequent_Non_Redeemers,1,174.1,0.18360732413258274
14709,Frequent_Non_Redeemers,1,127.1,0.30475847997838834
14711,Occasional_Flyers,2,30.0,0.0
14712,Engaged_Redeemers,0,269.7,0.4870171834017831
14713,Frequent_Non_Redeemers,1,192.4,0.1769262962770037
14714,Frequent_Non_Redeemers,1,180.1,0.16785465115391485
14715,Engaged_Redeemers,0,119.6,0.450034431551481
14716,Frequent_Non_Redeemers,1,180.0,0.32841331078108066
14717,Engaged_Redeemers,0,110.1,0.6147169216897246
14719,Engaged_Redeemers,0,239.5,0.40727063653763046
14720,Occasional_Flyers,2,7.0,0.0
14722,Frequent_Non_Redeemers,1,162.4,0.0
14723,Engaged_Redeemers,0,153.1,0.4233807170228098
14724,Occasional_Flyers,2,1.0,0.0
14725,Frequent_Non_Redeemers,1,235.7,0.18832296478198735
14726,Frequent_Non_Redeemers,1,256.9,0.23950886603492116
14728,Frequent_Non_Redeemers,1,220.4,0.09191258828784635
14729,Engaged_Redeemers,0,225.1,0.6598375098738922
14730,Frequent_Non_Redeemers,1,187.6,0.0
14731,Engaged_Redeemers,0,222.7,0.44651710002515793
14732,Engaged_Redeemers,0,152.8,0.7340517641071423
14733,Engaged_Redeemers,0,151.4,0.5558779769755933
14734,Frequent_Non_Redeemers,1,222.5,0.27242595621230475
14735,Frequent_Non_Redeemers,1,132.5,0.221492054666487
14736,Frequent_Non_Redeemers,1,146.5,0.18205031989785925
14738,Frequent_Non_Redeemers,1,221.6,0.0
14740,Frequent_Non_Redeemers,1,161.7,0.29215158178834455
14741,Occasional_Flyers,2,67.0,0.0
14742,Frequent_Non_Redeemers,1,221.0,0.0
14744,Frequent_Non_Redeemers,1,187.2,0.0
14745,Engaged_Redeemers,0,177.5,1.0
14746,Engaged_Redeemers,0,192.2,0.75385334524549
14747,Engaged_Redeemers,0,185.4,0.5720598554479528
14748,Frequent_Non_Redeemers,1,138.2,0.20675523672432372
14749,Engaged_Redeemers,0,30.0,1.0
14751,Frequent_Non_Redeemers,1,180.2,0.1277301686097273
14752,Engaged_Redeemers,0,215.2,0.36594676177267327
14753,Engaged_Redeemers,0,161.4,0.6162550130929395
14754,Engaged_Redeemers,0,223.5,0.5142003486406171
14755,Engaged_Redeemers,0,73.0,0.7825430863315066
14756,Engaged_Redeemers,0,208.6,0.44432063173377256
14757,Frequent_Non_Redeemers,1,95.0,0.2377099340450126
14758,Frequent_Non_Redeemers,1,265.1,0.17712093134374618
14759,Engaged_Redeemers,0,196.7,0.41765210320243157
14760,Engaged_Redeemers,0,199.9,0.35300810831070434
14761,Engaged_Redeemers,0,60.0,0.6797240321962438
14762,Engaged_Redeemers,0,74.0,0.6167421161666539
14764,Frequent_Non_Redeemers,1,109.2,0.0
14765,Occasional_Flyers,2,64.0,0.0
14766,Engaged_Redeemers,0,207.1,0.6347345033906615
14767,Frequent_Non_Redeemers,1,158.6,0.23994230077341988
14768,Frequent_Non_Redeemers,1,193.3,0.0
14769,Frequent_Non_Redeemers,1,160.2,0.0
14770,Occasional_Flyers,2,57.2,0.0
14771,Engaged_Redeemers,0,263.6,0.5333777854925543
14772,Engaged_Redeemers,0,173.1,1.0
14773,Occasional_Flyers,2,50.0,0.0
14775,Frequent_Non_Redeemers,1,153.5,0.0677221916713726
14776,Frequent_Non_Redeemers,1,236.8,0.31373306092493125
14777,Engaged_Redeemers,0,20.0,1.0
14778,Frequent_Non_Redeemers,1,280.8,0.3292084896132388
14779,Engaged_Redeemers,0,183.0,0.6229867197332134
14780,Frequent_Non_Redeemers,1,154.4,0.3075350895829138
14781,Engaged_Redeemers,0,219.0,0.5316445933301222
14782,Occasional_Flyers,2,5.0,0.0
14783,Occasional_Flyers,2,7.0,0.0
14784,Frequent_Non_Redeemers,1,209.1,0.31715896496892015
14785,Occasional_Flyers,2,23.0,0.0
14789,Engaged_Redeemers,0,181.5,0.41381751492908814
14790,Frequent_Non_Redeemers,1,231.9,0.24819769784953735
14791,Engaged_Redeemers,0,155.4,0.35315140348061785
14792,Frequent_Non_Redeemers,1,208.9,0.11891565158515044
14793,Engaged_Redeemers,0,28.0,0.6714721375103965
14794,Frequent_Non_Redeemers,1,262.4,0.19167409823440987
14795,Engaged_Redeemers,0,229.3,0.4407311145141123
14796,Frequent_Non_Redeemers,1,178.5,0.217542588402789
14797,Engaged_Redeemers,0,58.0,0.48356573705179284
14798,Occasional_Flyers,2,56.0,0.0
14799,Frequent_Non_Redeemers,1,204.2,0.251015448154151
14800,Frequent_Non_Redeemers,1,218.9,0.09514280158957296
14801,Engaged_Redeemers,0,204.3,0.5032170450116585
14802,Frequent_Non_Redeemers,1,238.8,0.22666694804588527
14804,Occasional_Flyers,2,23.0,0.0
14805,Frequent_Non_Redeemers,1,231.5,0.1410474588990978
14806,Frequent_Non_Redeemers,1,237.2,0.10988602654456014
14807,Frequent_Non_Redeemers,1,227.0,0.27935259398837275
14808,Frequent_Non_Redeemers,1,231.0,0.050577237954357736
14809,Frequent_Non_Redeemers,1,208.6,0.3390742174445749
14810,Frequent_Non_Redeemers,1,192.8,0.2950529177942749
14812,Frequent_Non_Redeemers,1,169.6,0.23558170164700176
14813,Frequent_Non_Redeemers,1,214.8,0.09930639641746479
14814,Frequent_Non_Redeemers,1,146.6,0.0
14815,Occasional_Flyers,2,35.0,0.0
14816,Engaged_Redeemers,0,161.4,0.9060240584951647
14817,Frequent_Non_Redeemers,1,140.7,0.0
14818,Occasional_Flyers,2,44.0,0.0
14819,Frequent_Non_Redeemers,1,194.1,0.29320996852217485
14820,Frequent_Non_Redeemers,1,225.7,0.22355545563598353
14821,Engaged_Redeemers,0,73.9,0.5051917466800498
14822,Frequent_Non_Redeemers,1,210.1,0.17396149456850976
14823,Occasional_Flyers,2,11.0,0.0
14824,Frequent_Non_Redeemers,1,253.8,0.30560587573540154
14826,Engaged_Redeemers,0,210.4,0.34633586141545175
14828,Frequent_Non_Redeemers,1,192.2,0.20110368626220748
14830,Frequent_Non_Redeemers,1,166.1,0.30331754622221696
14831,Frequent_Non_Redeemers,1,254.7,0.0
14832,Frequent_Non_Redeemers,1,206.5,0.08909241213338577
14834,Frequent_Non_Redeemers,1,156.4,0.28787824758172337
14835,Frequent_Non_Redeemers,1,263.7,0.3385200190294635
14836,Engaged_Redeemers,0,210.8,0.5383941183874983
14837,Engaged_Redeemers,0,174.1,0.5929249759475362
14840,Frequent_Non_Redeemers,1,225.3,0.27325499250201496
14841,Engaged_Redeemers,0,184.1,0.40307263832801515
14842,Engaged_Redeemers,0,165.3,0.8611142730966155
14843,Engaged_Redeemers,0,245.8,0.4909678454305054
14844,Occasional_Flyers,2,13.0,0.0
14845,Frequent_Non_Redeemers,1,168.6,0.0
14847,Frequent_Non_Redeemers,1,198.1,0.14753674866147562
14848,Frequent_Non_Redeemers,1,201.7,0.0
14849,Engaged_Redeemers,0,249.4,0.3726056135900503
14850,Engaged_Redeemers,0,209.0,0.7365152439730884
14851,Frequent_Non_Redeemers,1,123.1,0.12586365244020475
14853,Occasional_Flyers,2,51.0,0.0
14854,Engaged_Redeemers,0,71.0,0.5965993100049285
14855,Frequent_Non_Redeemers,1,232.3,0.19541937329268566
14856,Frequent_Non_Redeemers,1,240.3,0.19701515768272668
14857,Engaged_Redeemers,0,150.5,0.574163335572135
14858,Engaged_Redeemers,0,155.7,0.36337593205875784
14859,Engaged_Redeemers,0,132.4,0.32906540308389515
14861,Frequent_Non_Redeemers,1,192.5,0.280795165078645
14862,Frequent_Non_Redeemers,1,168.4,0.1407917462109709
14864,Frequent_Non_Redeemers,1,268.5,0.32652253293416855
14865,Engaged_Redeemers,0,247.3,0.43293106492907435
14866,Frequent_Non_Redeemers,1,169.2,0.09705856337340718
14867,Frequent_Non_Redeemers,1,168.4,0.26935063461515685
14868,Engaged_Redeemers,0,131.3,0.529753506671121
14869,Frequent_Non_Redeemers,1,171.1,0.18022816622311932
14870,Engaged_Redeemers,0,173.7,0.6914775801996785
14872,Engaged_Redeemers,0,199.9,0.5637446550250986
14873,Engaged_Redeemers,0,193.9,0.6935590522389612
14874,Frequent_Non_Redeemers,1,107.1,0.20554069901483935
14875,Occasional_Flyers,2,54.0,0.0
14876,Engaged_Redeemers,0,115.2,0.7036590711675674
14878,Engaged_Redeemers,0,184.5,0.46737011968162556
14879,Frequent_Non_Redeemers,1,186.5,0.21828931835483925
14880,Frequent_Non_Redeemers,1,218.0,0.29322459187034317
14881,Occasional_Flyers,2,31.0,0.0
14883,Frequent_Non_Redeemers,1,187.5,0.0
14884,Frequent_Non_Redeemers,1,183.9,0.15855225105079981
14885,Frequent_Non_Redeemers,1,112.5,0.08814267424668602
14886,Engaged_Redeemers,0,166.1,0.34993153391576026
14887,Frequent_Non_Redeemers,1,274.9,0.0
14888,Frequent_Non_Redeemers,1,80.4,0.0
14889,Engaged_Redeemers,0,171.3,0.4506415519302191
14890,Frequent_Non_Redeemers,1,156.1,0.13125295465648226
14892,Engaged_Redeemers,0,123.3,0.5720074675807678
14893,Frequent_Non_Redeemers,1,165.6,0.2390052304254541
14894,Engaged_Redeemers,0,212.0,0.6209736137884266
14895,Engaged_Redeemers,0,225.8,0.5931601931274597
14896,Engaged_Redeemers,0,191.2,0.43863010574602634
14897,Engaged_Redeemers,0,151.9,0.6188075228624147
14898,Occasional_Flyers,2,40.0,0.0
14899,Occasional_Flyers,2,17.0,0.0
14902,Frequent_Non_Redeemers,1,174.2,0.08941146545468727
14903,Engaged_Redeemers,0,180.7,0.4440322831874744
14904,Frequent_Non_Redeemers,1,191.0,0.12539915494286294
14905,Frequent_Non_Redeemers,1,110.2,0.17647689393176944
14906,Engaged_Redeemers,0,191.6,0.46002277409633335
14907,Engaged_Redeemers,0,167.8,0.40566737677220305
14909,Frequent_Non_Redeemers,1,170.8,0.0
14910,Engaged_Redeemers,0,200.1,0.8985859014045265
14911,Frequent_Non_Redeemers,1,192.3,0.18287952391532697
14913,Engaged_Redeemers,0,108.7,0.38003635130316815
14915,Frequent_Non_Redeemers,1,74.0,0.0
14916,Frequent_Non_Redeemers,1,170.9,0.12006757837785471
14917,Engaged_Redeemers,0,131.0,0.924085093105144
14918,Engaged_Redeemers,0,206.3,0.46945857093646143
14919,Frequent_Non_Redeemers,1,200.9,0.13642422057100176
14920,Frequent_Non_Redeemers,1,173.3,0.30739746334829526
14921,Engaged_Redeemers,0,155.4,1.0
14922,Engaged_Redeemers,0,19.0,1.0
14923,Frequent_Non_Redeemers,1,218.2,0.3087063143028582
14924,Frequent_Non_Redeemers,1,172.5,0.19154905282021673
14925,Engaged_Redeemers,0,195.8,0.42695909597177306
14926,Engaged_Redeemers,0,138.9,0.43033644812671035
14927,Engaged_Redeemers,0,211.6,0.3568077513383831
14928,Engaged_Redeemers,0,22.0,1.0
14931,Occasional_Flyers,2,23.0,0.0
14932,Frequent_Non_Redeemers,1,209.4,0.17185326768663658
14933,Frequent_Non_Redeemers,1,201.5,0.2641367766854048
14935,Frequent_Non_Redeemers,1,335.8,0.21149862826401786
14936,Frequent_Non_Redeemers,1,261.2,0.2874388443883671
14937,Frequent_Non_Redeemers,1,220.7,0.31700241977098553
14938,Engaged_Redeemers,0,175.8,0.8212557602690823
14939,Frequent_Non_Redeemers,1,232.9,0.33787706650404736
14940,Frequent_Non_Redeemers,1,154.3,0.2738797655194067
14941,Engaged_Redeemers,0,169.6,0.6567659835138926
14942,Engaged_Redeemers,0,103.3,0.36966001158118766
14943,Frequent_Non_Redeemers,1,200.2,0.132929563542245
14944,Frequent_Non_Redeemers,1,136.8,0.2762631080505295
14945,Engaged_Redeemers,0,175.9,0.46104790844920135
14946,Engaged_Redeemers,0,80.0,0.6121563800480628
14948,Frequent_Non_Redeemers,1,246.7,0.26873808968281093
14950,Frequent_Non_Redeemers,1,134.6,0.2504854987106428
14951,Engaged_Redeemers,0,170.8,0.7444590528694298
14952,Frequent_Non_Redeemers,1,146.9,0.20506957548288823
14953,Frequent_Non_Redeemers,1,201.7,0.14148665484398523
14954,Engaged_Redeemers,0,165.2,0.40894077426830433
14955,Engaged_Redeemers,0,29.0,1.0
14956,Frequent_Non_Redeemers,1,267.5,0.14152328458320548
14957,Frequent_Non_Redeemers,1,161.9,0.0
14958,Frequent_Non_Redeemers,1,207.7,0.17510801756611322
14960,Frequent_Non_Redeemers,1,201.8,0.19476198056961835
14961,Engaged_Redeemers,0,172.3,0.5669285330155085
14962,Engaged_Redeemers,0,82.3,1.0
14963,Engaged_Redeemers,0,195.2,0.4403566418267162
14964,Frequent_Non_Redeemers,1,206.8,0.0
14965,Engaged_Redeemers,0,231.5,1.0
14966,Frequent_Non_Redeemers,1,220.7,0.12123945207939407
14968,Frequent_Non_Redeemers,1,181.9,0.07953717519293155
14969,Frequent_Non_Redeemers,1,161.5,0.2762773194815728
14970,Frequent_Non_Redeemers,1,133.1,0.31724911411842976
14971,Frequent_Non_Redeemers,1,130.0,0.23713929347476487
14973,Engaged_Redeemers,0,116.4,0.42364372433286973
14974,Engaged_Redeemers,0,169.5,0.38143220420283336
14975,Frequent_Non_Redeemers,1,193.0,0.20811784407757167
14976,Frequent_Non_Redeemers,1,210.8,0.2559626356030767
14977,Frequent_Non_Redeemers,1,195.7,0.1640216262488363
14978,Frequent_Non_Redeemers,1,159.3,0.0
14979,Frequent_Non_Redeemers,1,161.6,0.0
14980,Engaged_Redeemers,0,252.1,0.4913387871514462
14982,Occasional_Flyers,2,36.0,0.0
14983,Frequent_Non_Redeemers,1,219.0,0.11897715734819284
14984,Occasional_Flyers,2,5.0,0.0
14985,Frequent_Non_Redeemers,1,81.9,0.0
14987,Engaged_Redeemers,0,197.4,0.5119968980566589
14989,Frequent_Non_Redeemers,1,127.4,0.2863740512373122
14992,Engaged_Redeemers,0,221.0,1.0
14993,Engaged_Redeemers,0,194.3,0.952209035269052
14994,Frequent_Non_Redeemers,1,178.4,0.0
14995,Engaged_Redeemers,0,194.2,0.867871733849867
14996,Frequent_Non_Redeemers,1,143.0,0.0
14999,Occasional_Flyers,2,13.0,0.0
15000,Engaged_Redeemers,0,101.5,0.6019080560011109
15003,Frequent_Non_Redeemers,1,155.5,0.18632098718327816
15004,Engaged_Redeemers,0,196.7,0.38520409451947996
15005,Frequent_Non_Redeemers,1,168.1,0.31673457158216006
15006,Frequent_Non_Redeemers,1,197.9,0.09090945730404214
15008,Frequent_Non_Redeemers,1,189.3,0.0
15009,Frequent_Non_Redeemers,1,206.9,0.30417956848777905
15010,Engaged_Redeemers,0,129.1,0.33019217050467
15011,Engaged_Redeemers,0,111.0,0.9408131875873244
15014,Frequent_Non_Redeemers,1,205.3,0.04760376860667563
15015,Engaged_Redeemers,0,138.5,0.45185549492760685
15016,Engaged_Redeemers,0,123.5,0.5213340344692228
15017,Frequent_Non_Redeemers,1,139.1,0.30054675790294016
15018,Engaged_Redeemers,0,131.8,0.6480058687617097
15019,Frequent_Non_Redeemers,1,200.2,0.18931988030568184
15020,Engaged_Redeemers,0,138.9,0.6446333631452323
15021,Frequent_Non_Redeemers,1,144.3,0.1929053503988527
15022,Frequent_Non_Redeemers,1,184.2,0.0
15023,Frequent_Non_Redeemers,1,219.5,0.1639480255436783
15024,Engaged_Redeemers,0,267.7,0.39023413204583546
15025,Frequent_Non_Redeemers,1,189.4,0.25187560409306037
15026,Frequent_Non_Redeemers,1,175.0,0.0
15027,Engaged_Redeemers,0,175.3,0.3868381345136552
15028,Frequent_Non_Redeemers,1,222.8,0.26449088274735266
15029,Engaged_Redeemers,0,200.6,0.5219938417131499
15030,Engaged_Redeemers,0,151.5,0.48931462297039935
15031,Frequent_Non_Redeemers,1,138.4,0.0
15032,Engaged_Redeemers,0,163.5,0.6197802294472308
15033,Frequent_Non_Redeemers,1,147.7,0.16804970434051333
15034,Frequent_Non_Redeemers,1,174.7,0.14768809096628058
15035,Engaged_Redeemers,0,266.6,0.4158132712874003
15036,Frequent_Non_Redeemers,1,219.8,0.2104008453275098
15037,Engaged_Redeemers,0,300.4,0.6218488025127326
15038,Frequent_Non_Redeemers,1,249.2,0.26471009574885274
15039,Engaged_Redeemers,0,84.9,1.0
15040,Engaged_Redeemers,0,109.0,0.4979514880243588
15042,Frequent_Non_Redeemers,1,127.0,0.0
15043,Frequent_Non_Redeemers,1,154.5,0.0
15044,Frequent_Non_Redeemers,1,169.4,0.16228214575552513
15045,Frequent_Non_Redeemers,1,209.6,0.16004448084593514
15046,Frequent_Non_Redeemers,1,198.9,0.2824380553750126
15047,Frequent_Non_Redeemers,1,189.3,0.2592104924521989
15048,Frequent_Non_Redeemers,1,242.8,0.06663073573859193
15049,Occasional_Flyers,2,6.0,0.0
15050,Frequent_Non_Redeemers,1,210.5,0.07775462152788826
15053,Engaged_Redeemers,0,162.2,0.48576529985716976
15054,Engaged_Redeemers,0,281.8,0.4307634671173722
15055,Engaged_Redeemers,0,202.9,0.3409757434594008
15057,Frequent_Non_Redeemers,1,205.3,0.2567539593811757
15058,Engaged_Redeemers,0,190.5,0.5695196313829882
15059,Occasional_Flyers,2,43.0,0.0
15060,Frequent_Non_Redeemers,1,210.7,0.30474533243285457
15061,Frequent_Non_Redeemers,1,204.8,0.3209756234299344
15062,Frequent_Non_Redeemers,1,223.5,0.0
15063,Frequent_Non_Redeemers,1,100.8,0.19411188728058787
15064,Frequent_Non_Redeemers,1,164.2,0.269267482519084
15065,Occasional_Flyers,2,26.0,0.0
15066,Frequent_Non_Redeemers,1,253.9,0.2732410730939057
15067,Frequent_Non_Redeemers,1,132.8,0.2745136832882288
15068,Frequent_Non_Redeemers,1,179.0,0.0
15069,Frequent_Non_Redeemers,1,124.4,0.0
15070,Frequent_Non_Redeemers,1,231.5,0.3436178121599345
15071,Frequent_Non_Redeemers,1,195.0,0.0
15072,Engaged_Redeemers,0,299.6,0.38925477826946614
15073,Occasional_Flyers,2,17.0,0.6161345012715457
15074,Frequent_Non_Redeemers,1,149.3,0.10955951906066132
15075,Engaged_Redeemers,0,65.0,0.2952631172243258
15078,Engaged_Redeemers,0,175.3,1.0
15079,Engaged_Redeemers,0,200.1,0.4466995752910266
15080,Occasional_Flyers,2,19.0,0.0
15081,Engaged_Redeemers,0,171.7,0.479786016252791
15082,Engaged_Redeemers,0,166.6,0.760059465224786
15083,Frequent_Non_Redeemers,1,192.7,0.30537042880323734
15084,Occasional_Flyers,2,5.0,0.0
15085,Engaged_Redeemers,0,245.9,0.6322170970666227
15087,Engaged_Redeemers,0,159.6,0.35201285775106633
15089,Occasional_Flyers,2,19.0,0.0
15090,Engaged_Redeemers,0,260.8,0.784504598870228
15092,Engaged_Redeemers,0,163.0,0.38769632645787167
15093,Frequent_Non_Redeemers,1,164.9,0.0
15094,Frequent_Non_Redeemers,1,212.5,0.2958981948829891
15095,Engaged_Redeemers,0,237.5,0.7772057370573942
15096,Engaged_Redeemers,0,193.8,0.6379985081677242
15097,Frequent_Non_Redeemers,1,167.4,0.1164895014249339
15098,Frequent_Non_Redeemers,1,218.0,0.2955556190371857
15099,Engaged_Redeemers,0,156.9,0.3474369166445838
15100,Occasional_Flyers,2,31.0,0.4557286531256162
15101,Frequent_Non_Redeemers,1,162.6,0.19201693286717408
15102,Engaged_Redeemers,0,152.9,0.9500494569031246
15103,Frequent_Non_Redeemers,1,165.0,0.3270916032690701
15104,Engaged_Redeemers,0,212.6,0.5915973192097936
15105,Engaged_Redeemers,0,89.3,0.32992629558281333
15106,Engaged_Redeemers,0,222.4,0.36245704018899794
15107,Engaged_Redeemers,0,154.8,0.34809611659765377
15108,Frequent_Non_Redeemers,1,188.8,0.13114544650045515
15110,Frequent_Non_Redeemers,1,144.5,0.16736221372907145
15111,Frequent_Non_Redeemers,1,123.0,0.19925120654865555
15112,Frequent_Non_Redeemers,1,239.8,0.2853013895561356
15113,Engaged_Redeemers,0,204.3,0.3734807710181385
15114,Occasional_Flyers,2,16.0,0.0
15115,Frequent_Non_Redeemers,1,162.1,0.23751531702678114
15116,Frequent_Non_Redeemers,1,252.0,0.0
15118,Frequent_Non_Redeemers,1,241.7,0.0
15119,Engaged_Redeemers,0,52.0,0.9969691567124265
15120,Engaged_Redeemers,0,214.9,1.0
15122,Frequent_Non_Redeemers,1,174.3,0.12153525491640448
15123,Frequent_Non_Redeemers,1,211.1,0.19947354157668767
15124,Frequent_Non_Redeemers,1,192.7,0.17387061522597666
15127,Frequent_Non_Redeemers,1,151.0,0.19376787082581054
15129,Engaged_Redeemers,0,160.3,0.3402860072576337
15132,Frequent_Non_Redeemers,1,90.8,0.0
15133,Engaged_Redeemers,0,249.3,0.41607203210724086
15134,Engaged_Redeemers,0,163.3,0.555917620293871
15135,Engaged_Redeemers,0,124.2,0.6741446817008634
15136,Frequent_Non_Redeemers,1,160.6,0.0
15137,Engaged_Redeemers,0,116.3,0.5745536634034575
15138,Occasional_Flyers,2,47.0,0.21701904595491875
15139,Frequent_Non_Redeemers,1,144.9,0.23697235231078917
15140,Frequent_Non_Redeemers,1,223.0,0.30400640917041455
15141,Frequent_Non_Redeemers,1,171.9,0.0
15142,Engaged_Redeemers,0,170.3,0.47396872066103557
15143,Engaged_Redeemers,0,259.1,0.4716737226989625
15144,Frequent_Non_Redeemers,1,193.4,0.32558373866242124
15145,Occasional_Flyers,2,17.0,0.0
15147,Engaged_Redeemers,0,87.1,1.0
15148,Engaged_Redeemers,0,97.5,0.4031176118873215
15149,Frequent_Non_Redeemers,1,157.2,0.12020829081716622
15150,Frequent_Non_Redeemers,1,210.0,0.1682309237675454
15151,Occasional_Flyers,2,38.0,0.0
15152,Occasional_Flyers,2,11.0,0.0
15153,Engaged_Redeemers,0,37.0,0.5876472334950015
15154,Frequent_Non_Redeemers,1,157.5,0.26624770602830927
15155,Frequent_Non_Redeemers,1,204.0,0.1566751489745118
15156,Frequent_Non_Redeemers,1,242.1,0.2887391635819528
15157,Engaged_Redeemers,0,270.1,0.5690425101285167
15158,Frequent_Non_Redeemers,1,140.0,0.11029770368533347
15160,Engaged_Redeemers,0,201.3,0.7662155699599176
15161,Frequent_Non_Redeemers,1,221.7,0.16427962900451687
15162,Frequent_Non_Redeemers,1,231.0,0.15507621432453436
15163,Engaged_Redeemers,0,202.0,0.8777440025286405
15164,Frequent_Non_Redeemers,1,164.9,0.0915494649550596
15165,Occasional_Flyers,2,10.0,0.0
15166,Engaged_Redeemers,0,157.4,0.5068549059369453
15167,Engaged_Redeemers,0,156.1,0.46558288514390433
15168,Frequent_Non_Redeemers,1,282.1,0.0999728392374815
15169,Engaged_Redeemers,0,131.0,0.35944778233453767
15170,Frequent_Non_Redeemers,1,184.3,0.0
15171,Frequent_Non_Redeemers,1,256.6,0.11670113576598705
15172,Engaged_Redeemers,0,185.5,0.5310550696317973
15173,Engaged_Redeemers,0,217.4,0.5455781922247737
15175,Frequent_Non_Redeemers,1,179.1,0.19999065848569356
15177,Frequent_Non_Redeemers,1,93.3,0.0
15178,Engaged_Redeemers,0,100.1,0.4240118277912231
15179,Frequent_Non_Redeemers,1,194.1,0.3223046565500888
15181,Frequent_Non_Redeemers,1,162.0,0.29672152686256975
15182,Engaged_Redeemers,0,65.3,0.38905808650644613
15183,Engaged_Redeemers,0,205.2,0.591035373938868
15184,Engaged_Redeemers,0,185.8,0.3885864542683773
15185,Frequent_Non_Redeemers,1,218.5,0.0
15186,Engaged_Redeemers,0,144.6,0.5929073152099326
15187,Engaged_Redeemers,0,246.1,0.3634310533781924
15188,Engaged_Redeemers,0,164.6,0.6224928043888399
15189,Frequent_Non_Redeemers,1,101.7,0.2603915170778893
15190,Frequent_Non_Redeemers,1,169.0,0.21121487753271986
15191,Frequent_Non_Redeemers,1,198.8,0.2999966096331623
15192,Engaged_Redeemers,0,231.5,0.5051253384669008
15193,Engaged_Redeemers,0,65.8,0.4162349592444042
15194,Frequent_Non_Redeemers,1,125.8,0.3028598909409638
15195,Frequent_Non_Redeemers,1,204.3,0.0
15197,Engaged_Redeemers,0,178.9,0.5564942976913646
15200,Engaged_Redeemers,0,223.4,0.8497595582587849
15201,Frequent_Non_Redeemers,1,188.9,0.2516192793713254
15202,Frequent_Non_Redeemers,1,210.4,0.26227534880465186
15203,Engaged_Redeemers,0,202.6,0.6915450024845128
15204,Engaged_Redeemers,0,118.7,0.3174917499905776
15205,Engaged_Redeemers,0,199.8,0.37269783757781716
15208,Frequent_Non_Redeemers,1,213.0,0.2468687197821124
15209,Engaged_Redeemers,0,302.7,0.4550908873123503
15210,Engaged_Redeemers,0,127.2,0.9211057372141987
15211,Engaged_Redeemers,0,200.4,0.667531530851249
15212,Occasional_Flyers,2,14.0,0.7209929843497032
15213,Frequent_Non_Redeemers,1,223.0,0.0
15214,Engaged_Redeemers,0,242.7,0.5409689392732812
15215,Frequent_Non_Redeemers,1,227.9,0.12671076151622657
15216,Engaged_Redeemers,0,174.1,1.0
15217,Engaged_Redeemers,0,226.4,0.34730692087179216
15219,Engaged_Redeemers,0,248.8,0.5501467970291013
15220,Frequent_Non_Redeemers,1,125.7,0.1732659935449924
15222,Frequent_Non_Redeemers,1,201.9,0.0
15223,Frequent_Non_Redeemers,1,197.5,0.1651472072241249
15224,Engaged_Redeemers,0,230.0,0.34811231626235
15225,Engaged_Redeemers,0,215.1,0.5442175020500971
15227,Occasional_Flyers,2,41.0,0.0
15228,Frequent_Non_Redeemers,1,200.8,0.12289798022126601
15229,Frequent_Non_Redeemers,1,176.4,0.1861209138221015
15230,Frequent_Non_Redeemers,1,220.2,0.14432132456231467
15231,Engaged_Redeemers,0,241.0,0.5553309985870681
15233,Frequent_Non_Redeemers,1,208.9,0.19281588485361242
15234,Frequent_Non_Redeemers,1,238.6,0.1725229067495804
15235,Frequent_Non_Redeemers,1,223.6,0.2693255247961606
