Loyalty#,Segment,Cluster,Total_Flights,Redemption_Rate
481893,Frequent_Non_Redeemers,1,187.8,0.17895932832453268
456432,Engaged_Redeemers,0,218.9,0.39706035569248005
500060,Engaged_Redeemers,0,241.6,0.36862538143740764
699750,Frequent_Non_Redeemers,1,128.6,0.09595445945033897
754338,Engaged_Redeemers,0,271.0,0.931953490941679
729518,Engaged_Redeemers,0,154.8,0.35432348406488395
146037,Frequent_Non_Redeemers,1,193.7,0.28629122047005
305687,Frequent_Non_Redeemers,1,186.0,0.23651205723429097
633140,Frequent_Non_Redeemers,1,263.6,0.33360859655288205
326267,Frequent_Non_Redeemers,1,163.6,0.317449562212734
868161,Frequent_Non_Redeemers,1,253.5,0.3264543376111006
169932,Frequent_Non_Redeemers,1,226.4,0.2950836827037161
751829,Engaged_Redeemers,0,138.2,0.3482309897796391
114743,Frequent_Non_Redeemers,1,82.8,0.1992399674258466
488884,Frequent_Non_Redeemers,1,155.9,0.0
663150,Engaged_Redeemers,0,214.3,0.3831281443122885
261573,Frequent_Non_Redeemers,1,203.9,0.13223547219126275
126216,Frequent_Non_Redeemers,1,203.0,0.1499111095392306
261283,Engaged_Redeemers,0,109.5,0.7205794935375941
255836,Frequent_Non_Redeemers,1,473.2,0.2361523360273984
247471,Frequent_Non_Redeemers,1,199.7,0.3042085838497613
473144,Frequent_Non_Redeemers,1,179.5,0.0
652614,Engaged_Redeemers,0,119.1,1.0
682103,Frequent_Non_Redeemers,1,157.5,0.276144739723111
902693,Frequent_Non_Redeemers,1,180.0,0.18848407624900265
904805,Frequent_Non_Redeemers,1,177.2,0.23936205084275375
703852,Frequent_Non_Redeemers,1,85.5,0.0
497194,Frequent_Non_Redeemers,1,197.4,0.07104645149256895
907950,Frequent_Non_Redeemers,1,139.0,0.15262186090833665
687412,Engaged_Redeemers,0,199.5,0.7404341162089835
183374,Engaged_Redeemers,0,128.6,0.36779064056129473
509607,Frequent_Non_Redeemers,1,108.9,0.1359672132288328
997964,Engaged_Redeemers,0,167.7,0.9617079370805138
562411,Frequent_Non_Redeemers,1,121.6,0.2519387213660856
490860,Frequent_Non_Redeemers,1,141.2,0.22331453550299948
633458,Frequent_Non_Redeemers,1,162.7,0.31488965308196193
377289,Frequent_Non_Redeemers,1,239.6,0.1054891827740055
463298,Occasional_Flyers,2,30.0,0.0
444259,Engaged_Redeemers,0,273.5,0.5484506805799821
836984,Occasional_Flyers,2,16.0,0.6627976786071643
660922,Frequent_Non_Redeemers,1,180.2,0.25166842604354905
599491,Frequent_Non_Redeemers,1,225.1,0.22075413675039388
732362,Frequent_Non_Redeemers,1,238.5,0.147316777269027
724510,Occasional_Flyers,2,9.0,0.0
967298,Frequent_Non_Redeemers,1,222.9,0.27573578003456056
137185,Frequent_Non_Redeemers,1,116.8,0.20127083444833402
528229,Engaged_Redeemers,0,130.2,0.506961405668001
607696,Frequent_Non_Redeemers,1,198.5,0.08988708740347319
358968,Engaged_Redeemers,0,75.6,1.0
327163,Frequent_Non_Redeemers,1,182.20000000000002,0.25522897369614245
883230,Frequent_Non_Redeemers,1,183.4,0.06240893272913902
262508,Engaged_Redeemers,0,98.3,0.6672896991805778
963100,Frequent_Non_Redeemers,1,178.2,0.15353824577806346
436971,Frequent_Non_Redeemers,1,85.6,0.2634289919058131
928082,Frequent_Non_Redeemers,1,162.3,0.23516668275164954
960934,Engaged_Redeemers,0,156.4,0.4104614282791078
734824,Engaged_Redeemers,0,227.5,0.414596695670131
296689,Engaged_Redeemers,0,133.1,0.44546984869480527
965698,Frequent_Non_Redeemers,1,170.2,0.07630182231215948
742319,Frequent_Non_Redeemers,1,160.5,0.15747623748824016
894048,Engaged_Redeemers,0,186.4,0.6892766252102049
103436,Frequent_Non_Redeemers,1,254.8,0.24706921373354035
509060,Engaged_Redeemers,0,77.3,0.5137373511320726
768255,Engaged_Redeemers,0,78.9,0.3793357213995027
934280,Frequent_Non_Redeemers,1,126.1,0.0
310983,Frequent_Non_Redeemers,1,239.7,0.2924722639873991
357971,Engaged_Redeemers,0,159.1,0.5129018660226885
545144,Frequent_Non_Redeemers,1,86.0,0.21813875305623473
402332,Frequent_Non_Redeemers,1,156.8,0.0
603082,Occasional_Flyers,2,59.0,0.0
131815,Engaged_Redeemers,0,205.1,0.9689630057590305
873177,Engaged_Redeemers,0,226.9,0.45142616477574854
719719,Occasional_Flyers,2,31.0,0.0
307859,Engaged_Redeemers,0,202.3,0.4193532961801608
750300,Frequent_Non_Redeemers,1,284.7,0.3001473381700656
202052,Frequent_Non_Redeemers,1,158.9,0.0
976605,Frequent_Non_Redeemers,1,194.6,0.3287236286612429
462974,Frequent_Non_Redeemers,1,141.6,0.19076419875370232
105921,Engaged_Redeemers,0,261.9,0.6394330658284083
192405,Frequent_Non_Redeemers,1,262.8,0.11743305483998878
819448,Engaged_Redeemers,0,19.0,1.0
273984,Frequent_Non_Redeemers,1,240.8,0.3389401182746191
846033,Occasional_Flyers,2,11.0,1.0
556313,Engaged_Redeemers,0,252.6,0.3749602789354952
366932,Frequent_Non_Redeemers,1,88.3,0.0
621279,Frequent_Non_Redeemers,1,109.4,0.08476468352030367
641159,Engaged_Redeemers,0,176.9,1.0
163002,Engaged_Redeemers,0,192.5,0.6728843502914087
210247,Occasional_Flyers,2,60.6,0.0
756636,Occasional_Flyers,2,16.0,0.0
224666,Frequent_Non_Redeemers,1,72.1,0.0
810482,Engaged_Redeemers,0,261.9,0.6292871543555051
976489,Frequent_Non_Redeemers,1,92.8,0.24998712382637464
701216,Frequent_Non_Redeemers,1,80.3,0.27674011737756754
321666,Frequent_Non_Redeemers,1,209.3,0.2283138083998243
582883,Engaged_Redeemers,0,183.7,0.43329504510081074
138759,Occasional_Flyers,2,11.0,0.0
953281,Frequent_Non_Redeemers,1,150.8,0.16386408759181031
690862,Engaged_Redeemers,0,218.0,0.7574794724719811
705980,Frequent_Non_Redeemers,1,214.1,0.30999540959736505
474921,Frequent_Non_Redeemers,1,222.6,0.2705179028667222
464166,Frequent_Non_Redeemers,1,200.2,0.0
811430,Occasional_Flyers,2,7.0,0.0
711248,Frequent_Non_Redeemers,1,153.1,0.0
691626,Occasional_Flyers,2,65.0,0.13295483870967742
142812,Frequent_Non_Redeemers,1,190.8,0.2801734814741421
756515,Frequent_Non_Redeemers,1,222.9,0.08097843293390769
552945,Occasional_Flyers,2,23.0,0.0
962637,Engaged_Redeemers,0,140.9,0.44729203886018526
811162,Frequent_Non_Redeemers,1,249.2,0.2909127329512352
247721,Frequent_Non_Redeemers,1,162.5,0.2814478196103736
950832,Engaged_Redeemers,0,185.8,0.5374551365693422
548238,Engaged_Redeemers,0,92.7,0.36918604484381085
383962,Engaged_Redeemers,0,61.0,0.8074103040375403
430555,Frequent_Non_Redeemers,1,163.2,0.19171037035936533
583610,Frequent_Non_Redeemers,1,150.3,0.25216514149862645
199792,Occasional_Flyers,2,44.0,0.0
664052,Frequent_Non_Redeemers,1,261.1,0.0
212130,Frequent_Non_Redeemers,1,258.6,0.28601977618250735
109903,Engaged_Redeemers,0,190.1,0.3783625534821736
173416,Frequent_Non_Redeemers,1,213.8,0.3033769876568861
586056,Frequent_Non_Redeemers,1,134.1,0.0
524379,Engaged_Redeemers,0,207.3,0.5355575630988872
627791,Frequent_Non_Redeemers,1,162.5,0.0
393888,Engaged_Redeemers,0,102.8,0.3277907817828117
791678,Frequent_Non_Redeemers,1,169.5,0.1273775770643396
704267,Engaged_Redeemers,0,95.1,0.37147932988297805
432920,Frequent_Non_Redeemers,1,201.9,0.30532235534731944
168418,Frequent_Non_Redeemers,1,127.6,0.07141271755055915
996539,Frequent_Non_Redeemers,1,158.4,0.0
420786,Engaged_Redeemers,0,146.5,0.789509000483047
762951,Frequent_Non_Redeemers,1,272.3,0.13380606630263775
638152,Engaged_Redeemers,0,181.5,0.3796718966095737
447275,Frequent_Non_Redeemers,1,239.6,0.0
773019,Occasional_Flyers,2,44.0,0.0
654288,Frequent_Non_Redeemers,1,180.1,0.07427240457798248
573078,Occasional_Flyers,2,46.7,0.26708460756495667
205256,Engaged_Redeemers,0,206.3,0.4911896644241254
266604,Frequent_Non_Redeemers,1,246.4,0.22168126068299498
601586,Frequent_Non_Redeemers,1,213.7,0.11294481790804171
450698,Frequent_Non_Redeemers,1,251.1,0.0
879844,Frequent_Non_Redeemers,1,181.8,0.23788182113210027
745383,Occasional_Flyers,2,34.0,0.0
625784,Engaged_Redeemers,0,165.4,0.4295383713852695
107067,Engaged_Redeemers,0,176.2,0.4920554011807842
812628,Occasional_Flyers,2,8.0,0.0
214020,Frequent_Non_Redeemers,1,198.5,0.19765457612459925
463070,Occasional_Flyers,2,1.9,0.0
686224,Engaged_Redeemers,0,215.4,0.5172074374482616
564973,Frequent_Non_Redeemers,1,175.3,0.061920493830316115
239970,Frequent_Non_Redeemers,1,213.3,0.047767244736410495
530113,Occasional_Flyers,2,58.0,0.0
662209,Frequent_Non_Redeemers,1,168.2,0.21027390057554718
121095,Frequent_Non_Redeemers,1,204.0,0.08606665870976828
529746,Frequent_Non_Redeemers,1,73.0,0.0
240330,Engaged_Redeemers,0,160.4,0.3429680830375007
110752,Frequent_Non_Redeemers,1,193.8,0.06436153955212401
637641,Frequent_Non_Redeemers,1,295.8,0.16681429705531947
970976,Engaged_Redeemers,0,178.4,0.5481038939610604
680445,Frequent_Non_Redeemers,1,216.4,0.2017782716494312
180219,Frequent_Non_Redeemers,1,142.6,0.0
170544,Frequent_Non_Redeemers,1,113.1,0.2720944983623787
817456,Engaged_Redeemers,0,190.8,0.5583136215221636
582646,Engaged_Redeemers,0,63.0,0.5109160477155076
651006,Frequent_Non_Redeemers,1,156.2,0.24453697939152158
769560,Engaged_Redeemers,0,280.4,0.4203621842271751
852094,Frequent_Non_Redeemers,1,244.1,0.13220871309165677
550262,Engaged_Redeemers,0,89.0,0.4272519144233046
769763,Engaged_Redeemers,0,103.5,0.3304161821049719
858957,Frequent_Non_Redeemers,1,174.1,0.20788079069126017
117456,Frequent_Non_Redeemers,1,257.2,0.2672228008733635
597267,Frequent_Non_Redeemers,1,177.3,0.0
541009,Frequent_Non_Redeemers,1,285.3,0.22700343043725718
702686,Engaged_Redeemers,0,93.0,1.0
707698,Frequent_Non_Redeemers,1,134.5,0.0
118076,Engaged_Redeemers,0,200.8,0.3439123730751191
674462,Frequent_Non_Redeemers,1,196.6,0.11082244002641402
702406,Engaged_Redeemers,0,167.8,0.3339839403683829
611538,Frequent_Non_Redeemers,1,212.1,0.22934610962350946
163083,Engaged_Redeemers,0,181.3,0.6646040361764738
404417,Frequent_Non_Redeemers,1,198.6,0.0
350863,Engaged_Redeemers,0,219.4,0.34773504019488705
774168,Engaged_Redeemers,0,65.0,0.7728345741783185
988921,Engaged_Redeemers,0,222.7,0.3444810450398172
336141,Frequent_Non_Redeemers,1,221.3,0.2362758737049966
451528,Engaged_Redeemers,0,48.0,0.411151788228668
397053,Engaged_Redeemers,0,205.1,0.38123704301925754
475500,Engaged_Redeemers,0,222.7,0.4881085418994833
493925,Engaged_Redeemers,0,176.6,0.44961021153439923
271365,Engaged_Redeemers,0,240.2,0.931400172566562
795607,Occasional_Flyers,2,29.0,0.5929096989966555
464044,Frequent_Non_Redeemers,1,222.4,0.12832717626482812
921102,Engaged_Redeemers,0,138.5,0.41435085733954213
431521,Engaged_Redeemers,0,225.6,0.6383500857155577
497861,Frequent_Non_Redeemers,1,213.8,0.1594283214039236
101594,Frequent_Non_Redeemers,1,207.0,0.31075793240522703
283066,Frequent_Non_Redeemers,1,168.6,0.06506166585531717
800016,Frequent_Non_Redeemers,1,180.9,0.29301931449609914
918276,Frequent_Non_Redeemers,1,243.1,0.0
843972,Frequent_Non_Redeemers,1,233.5,0.0
166333,Frequent_Non_Redeemers,1,176.8,0.09303311127669896
743263,Engaged_Redeemers,0,237.0,0.44628228091452465
924493,Engaged_Redeemers,0,170.7,0.3417347214012293
169950,Occasional_Flyers,2,1.0,0.0
345978,Occasional_Flyers,2,37.0,0.4348475154617189
569319,Engaged_Redeemers,0,156.4,1.0
212304,Frequent_Non_Redeemers,1,116.3,0.19945638273429947
329300,Frequent_Non_Redeemers,1,260.3,0.21451863808437407
186146,Occasional_Flyers,2,20.0,0.0
348740,Frequent_Non_Redeemers,1,211.7,0.17779750904592936
780504,Engaged_Redeemers,0,181.5,0.37967724086402743
374585,Engaged_Redeemers,0,144.5,0.3493301089005976
955773,Occasional_Flyers,2,38.0,0.0
276289,Frequent_Non_Redeemers,1,105.0,0.0
417082,Frequent_Non_Redeemers,1,218.1,0.0
473622,Frequent_Non_Redeemers,1,206.8,0.0547145044305101
473548,Frequent_Non_Redeemers,1,145.2,0.15254677797697974
800268,Occasional_Flyers,2,60.0,0.0
182124,Frequent_Non_Redeemers,1,236.3,0.10242310163581228
684022,Engaged_Redeemers,0,208.8,0.4050520250557421
329660,Frequent_Non_Redeemers,1,109.9,0.19730044258182558
954174,Frequent_Non_Redeemers,1,184.3,0.0
934271,Occasional_Flyers,2,20.0,0.0
653698,Engaged_Redeemers,0,262.2,0.41541918293219443
997945,Engaged_Redeemers,0,184.4,0.38575561547955106
709948,Frequent_Non_Redeemers,1,261.4,0.23909695353292515
451886,Frequent_Non_Redeemers,1,177.3,0.3156719068358973
460043,Frequent_Non_Redeemers,1,208.8,0.2947562276645051
215257,Engaged_Redeemers,0,185.4,0.34704726957699356
822507,Engaged_Redeemers,0,168.5,0.43437592888490395
641997,Frequent_Non_Redeemers,1,209.2,0.20127118644067796
759370,Engaged_Redeemers,0,155.7,0.3298163586402966
359693,Frequent_Non_Redeemers,1,223.0,0.2379158997441931
786613,Frequent_Non_Redeemers,1,204.3,0.33615147837339177
242348,Frequent_Non_Redeemers,1,184.3,0.1406443603691921
902148,Frequent_Non_Redeemers,1,232.8,0.3371493570967476
487807,Frequent_Non_Redeemers,1,238.1,0.087070847577686
855261,Frequent_Non_Redeemers,1,206.2,0.10781944333786041
771285,Engaged_Redeemers,0,174.5,0.6761464613305218
499875,Frequent_Non_Redeemers,1,249.3,0.08273745328404719
361434,Frequent_Non_Redeemers,1,226.2,0.10939556137910848
522924,Frequent_Non_Redeemers,1,226.6,0.32403182980611706
807211,Engaged_Redeemers,0,109.3,1.0
330468,Engaged_Redeemers,0,169.6,0.38932822110392207
655715,Engaged_Redeemers,0,238.4,0.5938411937018938
693212,Frequent_Non_Redeemers,1,173.7,0.2045077598945726
970154,Engaged_Redeemers,0,238.4,0.5389735275789824
737906,Frequent_Non_Redeemers,1,190.7,0.22196094929719254
542002,Engaged_Redeemers,0,147.9,0.6125829389521749
675541,Engaged_Redeemers,0,194.8,0.571665323832078
868152,Engaged_Redeemers,0,172.3,0.4804963043329421
527337,Frequent_Non_Redeemers,1,202.2,0.24526685206341745
942102,Frequent_Non_Redeemers,1,231.9,0.25863992315149686
137973,Engaged_Redeemers,0,75.0,0.8456026058631921
937385,Frequent_Non_Redeemers,1,218.4,0.3322488223887769
810621,Frequent_Non_Redeemers,1,227.0,0.29918881102465844
396984,Engaged_Redeemers,0,138.9,0.5662185005364613
567670,Engaged_Redeemers,0,34.0,0.8476608187134503
440209,Frequent_Non_Redeemers,1,145.3,0.0
796692,Engaged_Redeemers,0,184.9,0.5270837126582637
912797,Frequent_Non_Redeemers,1,142.6,0.0
874035,Engaged_Redeemers,0,62.0,0.34069677986591934
490479,Frequent_Non_Redeemers,1,260.4,0.15350853590351426
380099,Engaged_Redeemers,0,185.4,0.39011291663742786
202807,Frequent_Non_Redeemers,1,233.3,0.15046997316249236
593340,Frequent_Non_Redeemers,1,230.3,0.1386680975281601
445451,Frequent_Non_Redeemers,1,249.5,0.07315066155755684
729561,Frequent_Non_Redeemers,1,78.0,0.0
792229,Engaged_Redeemers,0,133.7,0.35398239344183424
152778,Frequent_Non_Redeemers,1,142.5,0.29128899500455985
476431,Frequent_Non_Redeemers,1,209.2,0.077240723686165
872619,Frequent_Non_Redeemers,1,152.0,0.0972121745876975
730771,Frequent_Non_Redeemers,1,208.5,0.2748229293021424
165265,Frequent_Non_Redeemers,1,202.0,0.0
232290,Frequent_Non_Redeemers,1,190.3,0.0
313292,Occasional_Flyers,2,53.0,0.0
470469,Frequent_Non_Redeemers,1,193.0,0.08737710911209022
500022,Frequent_Non_Redeemers,1,266.6,0.20588031100146822
385718,Engaged_Redeemers,0,230.5,0.6133444301089233
519826,Engaged_Redeemers,0,198.1,0.45776523213223264
297101,Engaged_Redeemers,0,179.7,0.8192031668897176
430503,Frequent_Non_Redeemers,1,190.0,0.08341821613873153
612074,Frequent_Non_Redeemers,1,121.3,0.0
639145,Frequent_Non_Redeemers,1,154.8,0.3274279794787952
701223,Frequent_Non_Redeemers,1,224.9,0.21832740118612462
837580,Frequent_Non_Redeemers,1,142.0,0.0
792086,Frequent_Non_Redeemers,1,183.2,0.21018672043430112
114021,Frequent_Non_Redeemers,1,232.4,0.24216886696023082
740992,Engaged_Redeemers,0,297.1,0.4388616785767541
824610,Frequent_Non_Redeemers,1,184.1,0.1597287888620439
832062,Engaged_Redeemers,0,225.3,0.3999993218211213
773112,Engaged_Redeemers,0,233.6,0.4418680484161195
829291,Engaged_Redeemers,0,208.9,0.3726618950555809
211575,Frequent_Non_Redeemers,1,102.5,0.10840146541356584
201339,Engaged_Redeemers,0,193.6,0.4327990645521773
261273,Occasional_Flyers,2,34.0,0.0
406254,Frequent_Non_Redeemers,1,209.6,0.2953764877443028
547357,Frequent_Non_Redeemers,1,219.2,0.25205042833731345
934267,Frequent_Non_Redeemers,1,200.0,0.0
849673,Frequent_Non_Redeemers,1,161.0,0.0
244925,Frequent_Non_Redeemers,1,125.9,0.0
561620,Frequent_Non_Redeemers,1,151.8,0.0
298883,Occasional_Flyers,2,16.0,0.0
979776,Frequent_Non_Redeemers,1,270.4,0.0
154652,Frequent_Non_Redeemers,1,188.7,0.26853855568606205
326564,Frequent_Non_Redeemers,1,257.7,0.27626099694398426
594997,Engaged_Redeemers,0,149.6,0.8015826760312147
570116,Frequent_Non_Redeemers,1,204.7,0.21548308269043454
632720,Frequent_Non_Redeemers,1,281.1,0.22614761803208552
154230,Engaged_Redeemers,0,272.8,0.4664789323190872
647894,Frequent_Non_Redeemers,1,154.2,0.09655432377986232
167660,Engaged_Redeemers,0,191.6,0.513078974768887
950403,Engaged_Redeemers,0,205.8,0.7645559184838788
644014,Frequent_Non_Redeemers,1,178.8,0.10051345016184841
582257,Frequent_Non_Redeemers,1,271.9,0.26483664104392374
542180,Frequent_Non_Redeemers,1,201.1,0.22207410616315512
793618,Engaged_Redeemers,0,198.0,0.37754519747315773
682533,Occasional_Flyers,2,2.0,0.0
599873,Engaged_Redeemers,0,30.0,0.9253461770018061
294738,Frequent_Non_Redeemers,1,114.2,0.0
336484,Frequent_Non_Redeemers,1,159.6,0.22137896690793318
733906,Frequent_Non_Redeemers,1,241.1,0.32651310780584925
661744,Frequent_Non_Redeemers,1,191.1,0.10174137560108198
721088,Frequent_Non_Redeemers,1,167.7,0.21766561305172047
846953,Engaged_Redeemers,0,195.2,0.6176900608641019
827164,Engaged_Redeemers,0,165.4,0.3591130381453467
614350,Frequent_Non_Redeemers,1,265.5,0.3020369782156644
982446,Frequent_Non_Redeemers,1,169.3,0.23091701298817635
256434,Frequent_Non_Redeemers,1,270.2,0.20353628665282905
673872,Occasional_Flyers,2,16.0,0.0
563749,Engaged_Redeemers,0,180.4,0.5315120923691263
788159,Frequent_Non_Redeemers,1,195.0,0.30447011283019065
823628,Frequent_Non_Redeemers,1,84.4,0.0
799064,Engaged_Redeemers,0,42.0,1.0
617670,Frequent_Non_Redeemers,1,242.3,0.19640731486372087
382671,Frequent_Non_Redeemers,1,174.4,0.06483270271101142
517405,Engaged_Redeemers,0,214.2,0.8091151184336787
542696,Engaged_Redeemers,0,207.6,0.4070339907509485
700260,Frequent_Non_Redeemers,1,147.6,0.1020552483334595
881156,Occasional_Flyers,2,31.0,0.6002778260114603
857481,Frequent_Non_Redeemers,1,193.1,0.27924067057026497
734952,Frequent_Non_Redeemers,1,80.4,0.24292900884720364
428649,Frequent_Non_Redeemers,1,174.6,0.0
552576,Frequent_Non_Redeemers,1,258.4,0.22575783833048774
389565,Engaged_Redeemers,0,261.5,0.8241005536071929
420148,Frequent_Non_Redeemers,1,187.9,0.21069147199536686
479815,Frequent_Non_Redeemers,1,173.4,0.1566414625888726
790649,Frequent_Non_Redeemers,1,190.5,0.13115118797288716
799919,Engaged_Redeemers,0,132.6,0.65071852170415
903648,Frequent_Non_Redeemers,1,192.9,0.0
657668,Engaged_Redeemers,0,142.5,0.3921020111500259
859549,Engaged_Redeemers,0,173.0,0.3348137667805638
754436,Frequent_Non_Redeemers,1,127.2,0.17411412030905343
138993,Frequent_Non_Redeemers,1,180.5,0.19150541542553265
491351,Frequent_Non_Redeemers,1,194.0,0.0
481018,Frequent_Non_Redeemers,1,169.4,0.07573868124045992
495473,Frequent_Non_Redeemers,1,208.7,0.0
789826,Engaged_Redeemers,0,224.0,0.6586413512357052
289968,Engaged_Redeemers,0,166.4,0.6782818086371551
319501,Frequent_Non_Redeemers,1,187.5,0.19252820801635545
940711,Frequent_Non_Redeemers,1,223.2,0.18819629597185006
263433,Frequent_Non_Redeemers,1,238.8,0.19997038633769448
189817,Frequent_Non_Redeemers,1,192.9,0.2919423867714715
850123,Engaged_Redeemers,0,49.0,1.0
852394,Frequent_Non_Redeemers,1,326.8,0.0
414157,Frequent_Non_Redeemers,1,160.6,0.0
684155,Frequent_Non_Redeemers,1,196.2,0.0
777714,Engaged_Redeemers,0,196.2,0.4766550270567236
147891,Engaged_Redeemers,0,168.1,0.8379547633820295
724660,Frequent_Non_Redeemers,1,142.3,0.31647621083701716
352078,Frequent_Non_Redeemers,1,171.3,0.08582768836258287
273198,Engaged_Redeemers,0,216.6,0.6305772033867089
653637,Frequent_Non_Redeemers,1,206.1,0.2603294559663822
217204,Engaged_Redeemers,0,182.9,0.3829936620701891
627826,Engaged_Redeemers,0,138.4,0.48543640982892966
481955,Frequent_Non_Redeemers,1,205.8,0.3220706213035076
762474,Engaged_Redeemers,0,54.0,0.4666774245602711
924793,Frequent_Non_Redeemers,1,254.3,0.3350901047079555
537038,Engaged_Redeemers,0,171.4,0.41002645609406435
171257,Engaged_Redeemers,0,159.4,0.4572754589800798
969913,Frequent_Non_Redeemers,1,229.8,0.31264336583191493
935738,Engaged_Redeemers,0,290.2,0.4926954720260986
185285,Engaged_Redeemers,0,98.8,0.7196059441038017
714270,Engaged_Redeemers,0,240.4,0.35412215142445574
562305,Engaged_Redeemers,0,152.9,0.5135853707549712
615528,Engaged_Redeemers,0,133.3,1.0
420515,Frequent_Non_Redeemers,1,178.6,0.1263835471626987
320191,Frequent_Non_Redeemers,1,218.7,0.24055202928919212
536603,Frequent_Non_Redeemers,1,102.6,0.0
642000,Frequent_Non_Redeemers,1,224.7,0.07743872294245263
405698,Engaged_Redeemers,0,64.0,1.0
593506,Frequent_Non_Redeemers,1,198.3,0.0
496371,Engaged_Redeemers,0,189.9,0.3969603816671679
631661,Frequent_Non_Redeemers,1,188.4,0.31718917734741015
207195,Engaged_Redeemers,0,151.9,0.6035236040102149
745290,Engaged_Redeemers,0,186.8,0.8786685308782881
489956,Engaged_Redeemers,0,146.1,0.39719206017141306
498793,Engaged_Redeemers,0,216.4,0.3481352889635217
648365,Frequent_Non_Redeemers,1,242.5,0.0
709059,Occasional_Flyers,2,44.0,0.0
886677,Frequent_Non_Redeemers,1,239.5,0.09836271204947736
889671,Engaged_Redeemers,0,174.9,0.45120747404811673
172135,Engaged_Redeemers,0,163.7,0.36459718067881003
178403,Engaged_Redeemers,0,136.4,0.5122393090109709
428536,Engaged_Redeemers,0,266.4,0.43643728510197355
969933,Frequent_Non_Redeemers,1,194.7,0.21239098471268303
190236,Frequent_Non_Redeemers,1,212.5,0.16856784376825754
810071,Engaged_Redeemers,0,226.4,0.5033759552484294
983900,Frequent_Non_Redeemers,1,197.2,0.0
169525,Frequent_Non_Redeemers,1,241.9,0.12325798732708246
270759,Engaged_Redeemers,0,124.3,1.0
514272,Frequent_Non_Redeemers,1,223.1,0.07877180087602002
371152,Engaged_Redeemers,0,201.1,0.5691851514846928
488799,Frequent_Non_Redeemers,1,245.4,0.22304582651123459
766861,Occasional_Flyers,2,65.0,0.0
744406,Engaged_Redeemers,0,54.0,0.7478374296306467
171883,Engaged_Redeemers,0,166.9,0.5497485312924332
290902,Frequent_Non_Redeemers,1,261.5,0.05891695523314998
134273,Frequent_Non_Redeemers,1,214.2,0.33201427817489343
984545,Frequent_Non_Redeemers,1,228.1,0.1132600819401226
730641,Engaged_Redeemers,0,220.6,0.48022125412788347
502615,Engaged_Redeemers,0,231.0,0.9645638211672743
228151,Engaged_Redeemers,0,147.4,0.5124188955760686
286065,Engaged_Redeemers,0,160.1,0.4149418217218136
385131,Engaged_Redeemers,0,236.4,0.40154635169787867
543460,Frequent_Non_Redeemers,1,230.9,0.3062408586079596
668576,Engaged_Redeemers,0,122.4,0.6980382692055265
861336,Frequent_Non_Redeemers,1,231.1,0.22633719561036292
922351,Frequent_Non_Redeemers,1,229.2,0.3253736449761398
515663,Frequent_Non_Redeemers,1,269.1,0.1367752832578844
230763,Engaged_Redeemers,0,262.5,0.4541647453612138
784356,Engaged_Redeemers,0,59.0,0.41372459116613175
129510,Frequent_Non_Redeemers,1,137.4,0.0
486812,Occasional_Flyers,2,27.0,0.609362389023406
640082,Frequent_Non_Redeemers,1,174.6,0.10428578321809258
968608,Engaged_Redeemers,0,292.2,0.42608773649647397
118332,Frequent_Non_Redeemers,1,197.4,0.12333801926059304
239892,Engaged_Redeemers,0,265.2,0.6104108837777638
413347,Frequent_Non_Redeemers,1,152.2,0.12593103177159976
269775,Engaged_Redeemers,0,77.1,0.3175153186703441
324506,Engaged_Redeemers,0,159.0,0.5527654498570351
383202,Frequent_Non_Redeemers,1,202.2,0.0
585377,Frequent_Non_Redeemers,1,143.2,0.22889009141824365
346384,Frequent_Non_Redeemers,1,175.4,0.13246083602684075
183025,Frequent_Non_Redeemers,1,171.1,0.2016489168210874
380294,Frequent_Non_Redeemers,1,131.1,0.12383388766378604
602361,Engaged_Redeemers,0,178.8,1.0
573972,Frequent_Non_Redeemers,1,163.7,0.11061187913365117
579581,Engaged_Redeemers,0,183.1,0.38384451306914674
367774,Frequent_Non_Redeemers,1,230.6,0.11203644045317432
352337,Engaged_Redeemers,0,154.8,0.3543793106144388
123083,Frequent_Non_Redeemers,1,239.9,0.21155351335744602
616641,Occasional_Flyers,2,20.0,0.0
872315,Occasional_Flyers,2,4.0,0.0
204311,Occasional_Flyers,2,19.0,0.0
539599,Occasional_Flyers,2,17.0,0.0
601597,Engaged_Redeemers,0,113.0,0.33328507606796665
656639,Frequent_Non_Redeemers,1,175.7,0.0
806283,Frequent_Non_Redeemers,1,201.9,0.0
298506,Frequent_Non_Redeemers,1,132.5,0.15120019969422738
865737,Frequent_Non_Redeemers,1,149.8,0.22210308542358242
141266,Frequent_Non_Redeemers,1,168.7,0.10881315310936623
502585,Engaged_Redeemers,0,174.3,0.49289689590675206
835785,Engaged_Redeemers,0,206.2,0.7653491379370215
211984,Engaged_Redeemers,0,74.8,0.3188002490909293
763248,Occasional_Flyers,2,47.0,0.0
159531,Engaged_Redeemers,0,201.4,0.3868354592444691
294273,Occasional_Flyers,2,47.0,0.2821979114868225
539776,Engaged_Redeemers,0,152.6,1.0
451469,Engaged_Redeemers,0,249.2,0.42994912294023846
278345,Engaged_Redeemers,0,52.0,0.38208996926515787
106964,Occasional_Flyers,2,16.0,0.7148518263266712
272839,Engaged_Redeemers,0,123.0,0.5928108155147966
535320,Engaged_Redeemers,0,162.8,0.5852323743793533
